Produto/Unidade,Nível de Comercialização,U.F.,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015
CARÁ (kg),PRODUTOR,RO,,,,,,,,,,,"2,02","2,02"
CASTANHA DO BRASIL EM CASCA (kg),PRODUTOR,RO,"3,72","3,85","3,90","3,81","3,83","2,00","3,75","3,37","2,78","2,70","2,74","3,43"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,RO,,,,,,,"150,00",,,,,
INHAME (kg),PRODUTOR,RO,"1,60","1,50","1,75","1,75","1,75","1,75","1,90","2,03","1,64","1,63","2,02","2,01"
LEITE DE VACA (l),PRODUTOR,RO,"0,73","0,69","0,71","0,72","0,72","0,72","0,72","0,73","0,73","0,73","0,75","0,75"
LEITE DE VACA IN NATURA (l),PRODUTOR,RO,,,,,,,,,,,"0,74","0,75"
MILHO EM GRÃOS (60 kg),PRODUTOR,RO,,"20,00","23,80","23,55","23,87","22,75","21,80","22,00","21,00","22,73","25,00",
NOVILHO PARA ENGORDA (cabeça),PRODUTOR,RO,,,,,,,,,,"1.366,67","1.316,67","1.291,67"
OVOS DE GALINHA GRANDE BRANCO (30 dz),PRODUTOR,RO,,,,,,,,,,"87,50","87,50","87,50"
RAIZ DE MANDIOCA DE MESA (kg),PRODUTOR,RO,"0,98","1,11","1,10","1,29","1,20","1,27","1,11","1,06","1,06","1,00","0,97","1,00"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,RO,,,,,,,,,,,"270,00","270,00"
SOJA EM GRÃOS (60 kg),PRODUTOR,RO,"51,20","49,25","53,50","53,50","52,20","52,40","54,75","57,25","59,00","60,00","60,00","60,75"
BATATA INGLESA (kg),VAREJO,RO,,,,,,,,,,,"2,79","2,82"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,RO,,,,,,,,,,"10,99","11,82","10,32"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,RO,,,,,,,,,,"12,98","10,95","12,35"
CEBOLA (kg),VAREJO,RO,,,,,,,,,,,"3,52","2,99"
FARINHA DE TRIGO COMUM (kg),VAREJO,RO,,,,,,,,,,,"3,30","3,46"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,RO,,,,,,,,,,,"4,88","5,44"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,RO,,,,,,,,,,,"2,70","2,28"
PÃO FRANCÊS (kg),VAREJO,RO,,,,,,,,,,,"7,76","7,69"
TOMATE (kg),VAREJO,RO,,,,,,,,,,,"3,84","3,93"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,RR,"60,20","60,00","60,00","61,00","61,40","62,00","61,80","61,75","62,00","62,00","63,00","58,69"
AÇÚCAR CRISTAL (30 kg),ATACADO,RR,,,,,,,,,,"55,97","58,21","62,29"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,RR,,,,,,,,,,"147,05","149,60","139,37"
CARNE BOVINA DIANTEIRO COM OSSO (25 - 30 kg),ATACADO,RR,,,,,,,,,,,"262,97","268,13"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,RR,,,,,,,,,,"119,44","124,22","115,72"
CEBOLA (20 kg),ATACADO,RR,,,,,,,,,,,"40,00","40,00"
FLOCOS DE MILHO PRE-COZIDO (kg),ATACADO,RR,,,,,,,,,,,,"2,60"
MILHO EM GRÃOS (60 kg),ATACADO,RR,"44,70","44,50","44,25","44,50","44,20","43,00","43,00","42,00","42,25","43,00","46,10","45,60"
ABACAXI PÉROLA (kg),PRODUTOR,RR,"1,20","1,20","1,20","1,24","1,25","1,25","1,26","1,28","1,31","1,33","1,42","1,52"
ARROZ EM CASCA (60 kg),PRODUTOR,RR,"39,10","38,40","38,40","38,40","38,20","37,50","37,50","37,01","37,01","37,00","44,40","44,40"
BANANA PRATA (kg),PRODUTOR,RR,"1,30","1,30","1,30","1,30","1,34","1,45","1,48","1,52","1,58","1,54","1,28","1,12"
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,RR,"11,00","11,08","11,23","11,00","11,28","11,25","11,30","11,26","11,56","12,80","12,50","12,50"
CARÁ (kg),PRODUTOR,RR,"2,65","2,65","2,65","2,65","2,69","2,70","2,70","2,71","2,75","2,75",,
CASTANHA DO BRASIL EM CASCA (hl),PRODUTOR,RR,"127,40","127,50","130,00","130,67","127,60","122,50","125,00","125,00","126,88","129,42","160,59","175,00"
FARINHA DE MANDIOCA AMARELA (kg),PRODUTOR,RR,"6,85","6,85","6,93","7,00","7,00","7,00","6,96","6,79","7,00","7,00","5,71","4,34"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,RR,"124,05","124,38","125,25","125,63","128,40","129,75","131,05","132,71","133,88","135,00",,
INHAME (kg),PRODUTOR,RR,"2,65","2,65","2,65","2,65","2,69","2,70","2,70","2,71","2,75","2,75",,
LEITE DE VACA (l),PRODUTOR,RR,"1,15","1,16","1,16","1,16","1,16","1,15","1,15","1,15","1,15","1,15","1,28","1,48"
MILHO EM GRÃOS (60 kg),PRODUTOR,RR,"37,00","37,00","37,00","37,00","37,00","37,00","37,10","37,45","37,50","37,28",,
RAIZ DE MANDIOCA DE MESA (kg),PRODUTOR,RR,"1,20","1,20","1,20","1,20","1,21","1,25","1,25","1,25","1,25","1,24","0,95","0,90"
SOJA EM GRÃOS (60 kg),PRODUTOR,RR,"65,66","64,45","66,03","66,08","67,02","62,11","55,11","62,71","65,88","75,38","69,20","68,28"
TOMATE (kg),PRODUTOR,RR,"3,00","3,00","3,00","3,00","3,00","3,00","3,10","3,10","3,13","3,18","3,59","4,06"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,RR,,,,,,,,,,,"2,14","2,07"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,RR,,,,,,,,,,"7,58","7,80","7,52"
CARNE DE FRANGO CONGELADO (kg),VAREJO,RR,,,,,,,,,,"6,16","6,22","6,74"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,RR,,,,,,,,,,"16,75","16,39","16,40"
FARINHA DE MANDIOCA AMARELA (kg),VAREJO,RR,"5,54","5,50","5,61","5,73","5,51","5,70","5,68","5,69","5,18","5,00","4,52","4,03"
FARINHA DE TRIGO COMUM (kg),VAREJO,RR,,,,,,,,,,"3,41","3,77","3,47"
FEIJÃO COMUM CORES (30 kg),VAREJO,RR,"138,00","140,00","139,00","139,88","140,50","140,25","139,60","137,03","135,75","136,50","143,31","142,69"
FÉCULA DE MANDIOCA (25 kg),VAREJO,RR,"77,40","77,25","77,00","77,00","71,84","64,50","62,90","62,50","62,00","62,00","69,01","69,94"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,RR,,,,,,,,,,"3,35","3,36","3,27"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,RR,,,,,,,,,,,"4,31","4,83"
OLEO DE SOJA REFINADO (900 ml),VAREJO,RR,,,,,,,,,,"3,40","3,37","3,56"
PÃO FRANCÊS (kg),VAREJO,RR,,,,,,,,,,,"6,85","6,85"
ABACAXI (un),ATACADO,RS,"3,00","3,05","3,13","2,50","2,50","2,50","2,50","2,50","2,50","2,50","2,50","2,84"
ALHO (kg),ATACADO,RS,"7,00","8,50","10,63","12,00","12,00","11,68","12,00","12,00","12,25","13,80","15,00","15,75"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,RS,,,,,,,,,,"53,96","55,68","62,35"
AÇÚCAR CRISTAL (30 kg),ATACADO,RS,,,,,,,,,,"74,00","70,42","65,81"
BANANA NANICA (kg),ATACADO,RS,"1,46","1,39","1,40","1,42","1,37","1,21","1,14","1,32","1,30","1,29","1,63","1,71"
BANANA PRATA (kg),ATACADO,RS,"1,93","2,37","2,33","2,26","2,28","2,00","2,01","2,13","2,11","1,98","2,13","2,21"
BATATA INGLESA (kg),ATACADO,RS,"2,56","1,82","1,48","1,48","1,58","1,79","2,01","1,59","2,02","1,61","2,66","2,19"
BATATA-DOCE (kg),ATACADO,RS,"1,75","1,50","1,51","1,25","1,25","1,25","1,31","1,25","1,48","1,50","1,81","1,86"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,RS,,,,,,,,,,"8,65","8,80","8,70"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,RS,,,,,,,,,,"12,62","12,34","13,17"
CARNE DE FRANGO CONGELADO (kg),ATACADO,RS,"4,78","4,66","4,58","4,29","4,00","3,89","4,36","4,34","4,29","4,82","4,74","4,95"
CARNE DE FRANGO RESFRIADO (kg),ATACADO,RS,"4,50","4,55","4,58","4,37","4,36","4,45","4,52","4,74","4,86","5,34","5,23","5,03"
CARÁ (kg),ATACADO,RS,"3,92","3,83","3,76","4,03","4,00","3,80","4,00","3,70","4,00","3,50","3,50","4,63"
COCO VERDE (un),ATACADO,RS,"2,83","2,93","3,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00"
FARINHA DE MANDIOCA CRUA FINA TIPO 1 (30 kg),ATACADO,RS,,,,,,,,,,"107,63","108,69","124,72"
FARINHA DE TRIGO (50 kg),ATACADO,RS,"76,80","79,50","80,25","86,25","85,00","80,00","78,40","82,00","84,00","84,80","87,50","85,00"
FARINHA DE TRIGO ESPECIAL TIPO 1 (50 kg),ATACADO,RS,,,,,,,,,,"85,00","87,50","86,25"
FEIJÃO COMUM PRETO TIPO 1 (30 kg),ATACADO,RS,,,,,,,,,,"94,36","114,51","109,44"
INHAME (kg),ATACADO,RS,"4,10","3,95","3,80","4,00","4,00","4,00","4,00","3,88","3,50","3,50","3,58","3,65"
LARANJA PERA (kg),ATACADO,RS,"0,96","1,06","1,24","1,20","1,02","0,97","1,00","0,95","0,95","0,91","1,00","1,05"
LEITE DE VACA EM PÓ INTEGRAL (400 g),ATACADO,RS,"6,99","6,96","6,69","6,93","6,77","7,04","7,39","7,42","7,17","7,14","7,79","7,48"
LEITE DE VACA LONGA VIDA INTEGRAL (l),ATACADO,RS,,,,,,,,,,"2,05","2,03","1,96"
MAMÃO FORMOSA (kg),ATACADO,RS,"2,22","2,15","2,22","2,42","1,95","1,98","2,29","2,26","2,00","2,10","2,28","2,37"
MARACUJÁ AZEDO (kg),ATACADO,RS,"5,00","4,00","3,83","3,75","3,23","3,08","3,50","4,88","5,91","6,32","7,13","6,68"
MAÇÃ NACIONAL (kg),ATACADO,RS,"2,44","2,28","2,51","2,50","2,50","2,50","2,50","2,50","2,50","2,66","3,15","3,49"
MILHO EM GRÃOS (60 kg),ATACADO,RS,"28,10","27,59","28,84","27,74","27,99","26,19","27,30","28,47","29,81","32,37","34,97","36,38"
OLEO DE SOJA REFINADO (20 latas),ATACADO,RS,,,,,,,,,,"60,62","62,46","68,36"
OVOS DE GALINHA VERMELHO TIPO GRANDE (30 dz),ATACADO,RS,,,,,,,,,,"110,90","100,77","104,88"
PIMENTÃO VERDE (kg),ATACADO,RS,"2,60","2,58","2,50","3,40","2,56","2,48","3,01","2,70","2,50","3,28","4,13","2,99"
QUIABO (kg),ATACADO,RS,"5,02","5,00","5,00","5,00","6,97","8,50","7,50","7,50","6,78","7,00","7,00","6,40"
SOJA EM GRÃOS (60 kg),ATACADO,RS,"64,05","61,15","65,68","67,41","67,22","64,71","69,63","74,16","77,67","81,07","78,94","77,41"
SORGO GRANÍFERO EM GRÃOS (60 kg),ATACADO,RS,"23,20","22,60","25,53","24,61","28,43","17,29","22,58","23,53","24,45","26,79","29,41","29,78"
SUCO INTEGRAL DE UVA (1 l),ATACADO,RS,,,,,,,,,,"7,23","7,14","7,30"
TANGERINA MONTENEGRINA (kg),ATACADO,RS,"2,57","2,75","1,75","1,25","1,16","1,05","1,17","1,58","2,01","2,43","2,56","2,50"
TOMATE (kg),ATACADO,RS,"2,13","2,18","1,88","2,73","3,56","2,60","3,20","2,70","2,24","2,75","3,66","3,94"
TRIGO EM GRÃOS (60 kg),ATACADO,RS,"28,97","29,83","29,78","36,31","39,40","35,50","35,10","36,20","36,89","37,15","37,89","38,21"
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",ATACADO,RS,,,,,,,,,,"37,59","37,61","38,01"
ABACAXI PÉROLA (t),PRODUTOR,RS,,"1.500,00","1.650,00","2.257,70","2.769,23","2.769,23","2.769,23",,,,,
ALHO ROXO NOBRE 5 (kg),PRODUTOR,RS,"6,03","5,75","6,38","7,00","6,90",,,,,,,
ARROZ LONGO FINO EM CASCA TIPO 1 (50 kg),PRODUTOR,RS,"36,99","36,95","35,35","34,87","34,14","32,67","32,57","33,34","35,84","38,89","39,93","40,01"
ARROZ LONGO FINO EM CASCA TIPO 1 58/10 (50 kg),PRODUTOR,RS,,,,,,,,,,"39,31","40,03","40,03"
AVEIA EM CASCA (60 kg),PRODUTOR,RS,"23,27","23,15","24,17","25,80","35,76","58,62","26,38","26,38","23,45","19,93","23,45","23,45"
AVEIA EM CASCA BRANCA (60 kg),PRODUTOR,RS,,,,,,,,,,"20,71","23,45","23,45"
BANANA PRATA (20 kg),PRODUTOR,RS,"21,20","21,00","30,00","31,00","30,00","29,38","30,00","28,50","21,00","20,00","22,00","24,00"
BATATA INGLESA (50 kg),PRODUTOR,RS,"50,00","53,40","63,75","58,75","54,00","65,00","72,00","61,25","75,00","73,00","87,50","87,50"
BATATA INGLESA BRANCA (50 kg),PRODUTOR,RS,,,,,,,,,,"78,33","87,50","87,50"
BATATA-DOCE (22 kg),PRODUTOR,RS,"22,00","21,25","21,75","28,53","31,11","28,33","29,26","27,50","31,63","37,84","36,03","38,50"
BATATA-DOCE AMARELA (22 kg),PRODUTOR,RS,,,,,,,,,,"38,50","36,03","38,50"
CANOLA EM GRÃOS (60 kg),PRODUTOR,RS,"54,75","52,51","58,46","61,06","58,25","58,87","62,72","66,68","70,59","73,57","73,03","72,30"
CEBOLA (20 kg),PRODUTOR,RS,"9,51","10,50",,,,,,,,,,"26,25"
CEBOLA (25 kg),PRODUTOR,RS,"14,19","14,54",,,,,,,,,,"34,81"
"CEBOLA CLASSE 3, EXTRA, AMARELA (kg)",PRODUTOR,RS,,,,,,,,,,,,"1,35"
CEVADA CERVEJEIRA TIPO 1 (60 kg),PRODUTOR,RS,,,,,,,,,,"32,08","32,49","32,73"
CEVADA EM GRÃOS (60 kg),PRODUTOR,RS,"25,99","26,38","25,98","29,55","31,61","29,56","29,31","31,26","32,24","32,12","32,49","32,73"
FEIJÃO COMUM PRETO (60 kg),PRODUTOR,RS,"113,25","120,73","128,22","128,20","107,16","103,55","93,01","81,41","79,23","88,15","88,99","101,66"
GIRASSOL (60 kg),PRODUTOR,RS,"58,28","56,36","57,86","58,50","57,33","57,89","61,60","64,82","64,91","68,07","67,51","71,20"
LARANJA VALÊNCIA (kg),PRODUTOR,RS,"0,21","0,21",,,"0,33","0,29","0,25","0,26","0,28","0,30","0,38","0,45"
LEITE DE VACA (l),PRODUTOR,RS,"0,85","0,81","0,82","0,83","0,85","0,86","0,90","0,92","0,91","0,90","0,89","0,89"
LEITE DE VACA IN NATURA (l),PRODUTOR,RS,,,,,,,,,,"0,89","0,89","0,89"
MAÇÃ FUJI (kg),PRODUTOR,RS,"0,67","0,67","0,79","0,88","0,85",,,,,,,
MAÇÃ GALA (kg),PRODUTOR,RS,"0,67","0,67","0,69","0,73","0,80",,,,,,,
MILHO EM GRÃOS (60 kg),PRODUTOR,RS,"24,20","23,42","23,54","23,87","23,25","22,90","23,47","24,52","25,79","27,80","29,08","29,60"
PINHÃO IN NATURA (kg),PRODUTOR,RS,,,,"3,14","2,94","3,33","4,29",,,,,
PÊSSEGO CHIRIPÁ (kg),PRODUTOR,RS,"0,83","0,83","0,83","0,83","0,83",,,,,,"1,58","1,58"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,RS,"432,15","423,67","440,34","414,12","382,37","411,70","396,48","399,37","404,15","405,70","406,56","408,40"
SOJA EM GRÃOS (60 kg),PRODUTOR,RS,"57,37","55,14","60,54","60,58","57,98","58,66","63,05","66,60","70,39","73,67","72,45","71,52"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,RS,"19,43","19,06","18,95","19,56","18,67","18,61","18,53","19,40","20,26","21,30","22,46","23,29"
TANGERINA MONTENEGRINA (24 kg),PRODUTOR,RS,,,,"24,00","24,48","15,48","14,60","22,00","24,13","27,83",,
TOMATE (25 kg),PRODUTOR,RS,"42,10","41,69","42,67",,,,,,,,,
TRIGO EM GRÃOS (60 kg),PRODUTOR,RS,"25,69","25,86","25,75","27,25","28,50","28,33","28,13","28,82","30,07","32,16","32,74","32,72"
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",PRODUTOR,RS,,,,,,,,,,"32,50","33,01","33,11"
UVA ISABEL (kg),PRODUTOR,RS,"1,60","1,60","1,60","1,60","1,60","1,60","1,60","1,60","1,60","1,60",,
AÇÚCAR CRISTAL (kg),VAREJO,RS,,,,,,,,,,,"2,33","2,58"
CAFÉ MOÍDO E TORRADO (250 g),VAREJO,RS,,,,,,,,,,,"4,55","6,74"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,RS,,,,,,,,,,"17,83","14,18","19,60"
CARNE DE FRANGO CONGELADO (kg),VAREJO,RS,,,,,,,,,,"4,22","6,54","5,04"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,RS,,,,,,,,,,"6,21","6,21","5,96"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,RS,,,,,,,,,,"9,90","9,52","11,87"
"CEBOLA CLASSE 3, EXTRA, AMARELA (kg)",VAREJO,RS,,,,,,,,,,"4,23","4,57","4,17"
EXTRATO DE TOMATE (340 g),VAREJO,RS,,,,,,,,,,,"3,12","3,15"
FARINHA DE MANDIOCA CRUA FINA TIPO 1 (kg),VAREJO,RS,,,,,,,,,,,"4,52","4,64"
FARINHA DE TRIGO ESPECIAL (kg),VAREJO,RS,,,,,,,,,,,"2,19","2,22"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,RS,,,,,,,,,,,"5,67","7,26"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,RS,,,,,,,,,,"4,41","3,78","4,18"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,RS,,,,,,,,,,,"2,70","2,46"
FUBÁ DE MILHO COMUM MIMOSO (kg),VAREJO,RS,,,,,,,,,,,"2,40","3,16"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,RS,,,,,,,,,,"2,17","2,22","2,13"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,RS,,,,,,,,,,"2,48","2,76","2,60"
OLEO DE SOJA REFINADO (900 ml),VAREJO,RS,,,,,,,,,,,"3,63","3,85"
PÃO FRANCÊS (kg),VAREJO,RS,,,,,,,,,,"8,38","7,85","7,76"
SAL IODADO (kg),VAREJO,RS,,,,,,,,,,"1,65","1,76","1,87"
TOMATE LONGA VIDA (kg),VAREJO,RS,,,,,,,,,,"5,07","5,80","7,04"
ABACAXI (un),ATACADO,SC,"3,20","3,40","3,40","3,40","3,25","3,20","3,20","3,20","3,20","3,08","3,00","3,15"
ALHO (kg),ATACADO,SC,"7,87","8,94","10,50","11,25","10,66","10,94","11,00","11,00","11,13","12,50","13,79","14,56"
AÇÚCAR CRISTAL (kg),ATACADO,SC,,,,,,,,,,,"2,13","2,27"
BANANA NANICA (kg),ATACADO,SC,"1,00","1,00","0,92","1,00","0,95","0,90","0,90","0,98","0,99","0,98","1,33","1,47"
BANANA PRATA (kg),ATACADO,SC,"1,33","1,63","1,63","1,56","1,80","1,99","1,73","1,63","1,49","1,31","1,30","1,40"
BATATA INGLESA (kg),ATACADO,SC,"1,95","1,53","1,37","1,18","1,24","1,53","1,66","1,48","1,67","1,39","2,27","1,85"
BATATA-DOCE (kg),ATACADO,SC,"1,14","0,98","0,91","0,91","0,84","0,97","1,17","1,24","1,14","1,17","1,31","1,47"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,SC,,,,,,,,,,,"145,61","146,92"
CARNE DE FRANGO CONGELADA SEM MIÚDOS (kg),ATACADO,SC,,,,,,,,,,"6,14","6,34","6,52"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,SC,,,,,,,,,,"7,80","7,80","7,80"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,SC,,,,,,,,,,"7,95","8,58","8,31"
CARÁ (kg),ATACADO,SC,"3,67","4,50","4,38","3,75","3,16","2,71","2,50","2,50","2,50","2,44","1,70","5,24"
CEBOLA (kg),ATACADO,SC,"1,25","1,85","1,75","2,25","3,86","4,44","4,50","3,65","2,45","1,22","1,97","1,92"
COCO VERDE (un),ATACADO,SC,"2,07","2,20","2,20","2,20","2,36","2,36","2,30","2,30","2,30","2,30","2,33","2,50"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (kg),ATACADO,SC,"3,27","3,20","3,14","3,08","3,05","3,01","2,97","2,94","2,89","2,82","2,84","2,96"
FARINHA DE TRIGO COMUM TIPO 1 (kg),ATACADO,SC,,,,,,,,,,,"1,96","2,17"
FEIJÃO COMUM CORES TIPO 1 (kg),ATACADO,SC,,,,,,,,,,,"4,01","4,93"
FEIJÃO COMUM PRETO TIPO 1 (kg),ATACADO,SC,,,,,,,,,,,"3,24","3,49"
FÉCULA DE MANDIOCA TIPO 1 (kg),ATACADO,SC,"4,29","4,29","4,32","4,34","4,25","4,19","4,13","4,08","4,17","4,00","4,08","4,14"
INHAME (kg),ATACADO,SC,"3,08","3,25","3,25","3,25","3,25","3,24","3,09","2,79","2,50","2,48","2,16","2,42"
LARANJA PERA (kg),ATACADO,SC,"1,03","1,08","1,17","1,16","1,10","0,98","0,96","0,97","1,00","1,00","0,99","1,11"
LEITE DE VACA EM PÓ INTEGRAL (kg),ATACADO,SC,"10,98","11,00","11,50","11,50","11,62","11,25","10,70","10,50","11,10","13,04","13,10","13,10"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,SC,,,,,,,,,,,"24,39","24,33"
MAMÃO FORMOSA (kg),ATACADO,SC,"1,80","1,80","1,90","2,21","1,82","1,72","1,90","1,79","1,71","1,76","1,76","2,07"
MARACUJÁ AZEDO (kg),ATACADO,SC,"3,21","2,81","2,89","2,73","2,49","2,47","2,78","4,17","4,83","5,17","5,38","5,14"
MILHO EM GRÃOS (60 kg),ATACADO,SC,"28,62","28,38","29,76","29,54","28,01","27,56","29,08","29,50","31,12","33,93","34,69","35,01"
OLEO DE SOJA REFINADO (20 latas),ATACADO,SC,,,,,,,,,,,"61,74","63,19"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,SC,,,,,,,,,,"85,00","80,00","85,00"
PIMENTÃO VERDE (kg),ATACADO,SC,"1,82","1,82","2,05","2,73","2,28","2,54","2,84","2,73","2,52","2,85","3,12","2,90"
SOJA EM GRÃOS (60 kg),ATACADO,SC,"61,90","60,04","64,01","63,72","61,97","62,28","65,94","69,37","72,55","76,55","75,09","73,76"
TANGERINA (kg),ATACADO,SC,,"2,91","2,75","1,67","1,16","0,97","1,10","1,73","1,82",,,
TOMATE (kg),ATACADO,SC,"1,89","1,89","1,71","2,37","3,25","2,31","3,07","2,40","2,19","2,30","2,87","3,68"
TRIGO EM GRÃOS (t),ATACADO,SC,"564,70","555,74","587,17","645,09","697,78","682,11","670,48","675,25","689,47","727,92","737,37","742,63"
ALHO NOBRE T 5 (10 kg),PRODUTOR,SC,"46,00","49,25","56,75","70,75","68,80","70,00",,,,,,
AMARELA (20 kg) (20 kg),PRODUTOR,SC,,,,,,,,,,,"18,37","21,74"
ARROZ LONGO FINO EM CASCA (50 kg),PRODUTOR,SC,"35,28","34,92","34,48","34,53","34,35","33,83","33,63","33,57","34,08","35,89","36,64","37,23"
BANANA NANICA (kg),PRODUTOR,SC,"0,23","0,20","0,29","0,41","0,34","0,27","0,26","0,38","0,34","0,42","0,75","0,67"
BANANA PRATA (20 kg),PRODUTOR,SC,"11,55","14,44","18,69","19,75","19,40","20,69","20,80","19,88","14,13","11,25","15,06","15,56"
BATATA INGLESA (50 kg),PRODUTOR,SC,"79,58","66,67","52,31","46,25","50,00",,,,,,,
BATATA-DOCE (kg),PRODUTOR,SC,"0,71","0,71","0,59","0,61","0,67","0,61","0,56","0,61","0,68","1,07","1,13","1,25"
CARNE BOVINA CARCAÇA DE BOI (15 kg),PRODUTOR,SC,,,,,,,,,,"152,88","152,44","152,44"
CARNE BOVINA CARCAÇA DE VACA (15 kg),PRODUTOR,SC,,,,,,,,,,"143,63","143,19","141,31"
CEBOLA (20 kg) (20 kg),PRODUTOR,SC,"15,84","21,93","23,81","36,25","38,00",,,,,,"18,37","21,25"
FARINHA DE MANDIOCA GROSSA(O) SECA BRANCA (50 kg),PRODUTOR,SC,,,,,,,,,,,"38,00","38,00"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,SC,"67,76","138,74","133,32","122,50","111,87","99,74","96,03","95,96","96,74","96,64","116,57","136,64"
FEIJÃO COMUM PRETO (60 kg),PRODUTOR,SC,"106,60","115,50","119,15","110,94","101,38","92,96","87,02","86,90","87,61","92,10","94,94","99,55"
JUÇARA FRUTO (kg),PRODUTOR,SC,,,,,,,,,,,"2,75","2,75"
LEITE DE VACA (l),PRODUTOR,SC,"0,81","0,78","0,80","0,84","0,91","0,93","0,94","0,97","0,97","0,95","0,93","0,94"
LEITE DE VACA IN NATURA (l),PRODUTOR,SC,,,,,,,,,,,"0,94","0,94"
MARACUJÁ AZEDO (kg),PRODUTOR,SC,"1,57","1,27","1,23","1,31","1,20","1,26","0,75",,,,,
MAÇÃ FUJI (kg),PRODUTOR,SC,"1,10","1,10","1,10","1,10","1,10","1,02","0,78","0,78","0,78","0,78","0,78","0,78"
MAÇÃ GALA (kg),PRODUTOR,SC,"1,00","1,00","1,00","1,00","0,90","0,72","0,72","0,72","0,72","0,72","0,72","0,72"
MEL DE ABELHA (kg),PRODUTOR,SC,,,,,,,,,,,"7,83","7,83"
MILHO EM GRÃOS (60 kg),PRODUTOR,SC,"22,91","23,06","24,23","23,98","22,19","21,56","23,02","23,72","25,12","27,37","27,93","28,51"
PINHÃO IN NATURA (kg),PRODUTOR,SC,,,,"3,18","2,34","2,08","3,24",,,,,
RAIZ DE MANDIOCA INDÚSTRIA (t),PRODUTOR,SC,,,,,"168,10","165,48","158,52","151,92","149,37","142,00",,
SOJA EM GRÃOS (60 kg),PRODUTOR,SC,"56,62","56,16","60,41","59,68","57,79","58,09","61,78","64,66","67,89","71,09","69,12","67,85"
SUÍNO VIVO (kg),PRODUTOR,SC,"3,63","3,18","3,14","3,05","2,97","2,96","2,96","2,95","3,12","3,26","3,25","3,24"
TOMATE (kg),PRODUTOR,SC,"1,13","1,60","1,21","1,74",,,,,,,,
TRIGO EM GRÃOS (60 kg),PRODUTOR,SC,"28,74","28,78","29,70","31,80","32,17","31,81","30,68","31,22","32,34","33,90","35,09","35,70"
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",PRODUTOR,SC,,,,,,,,,,,"35,23","35,58"
TRITICALE EM GRÃOS (60 kg),PRODUTOR,SC,"21,00","21,00","21,00","21,00","21,00","21,00","21,00","21,00","21,00","21,00","21,00","21,00"
UVA INDÚSTRIA ISABEL (kg),PRODUTOR,SC,,,"0,58","0,60","0,60",,,,,,,
AÇÚCAR CRISTAL (kg),VAREJO,SC,,,,,,,,,,"2,22","2,70","2,79"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,SC,,,,,,,,,,"7,74","8,55","8,48"
CARNE DE FRANGO CONGELADA SEM MIÚDOS (kg),VAREJO,SC,,,,,,,,,,"6,55","6,75","6,63"
